drug_idx,cell_line_idx,ri,fold
14,136,-0.227792,3
14,11,0.006886,4
14,58,49.766,0
14,95,15.025955,1
14,103,29.709713,2
14,159,27.328,3
14,97,-22.387571,4
14,167,2.9045,0
14,83,23.1405,1
14,83,22.897,2
14,21,4.847808,3
14,64,9.823338,4
14,161,0.928414,0
14,75,1.157631,1
14,115,14.477632,2
14,1,27.041,3
14,118,-1.685533,4
14,20,-0.066831,0
14,54,3.729257,1
14,100,16.491582,2
14,107,17.713025,3
14,92,7.713058,4
14,131,-7.147913,0
14,40,0.173668,1
14,135,16.7935,2
14,57,8.2915,3
14,147,5.089129,4
14,138,10.863,0
14,89,10.3405,1
14,146,-7.521761,2
14,130,41.940161,3
14,170,0.346033,4
14,39,13.696,0
14,87,5.105523,1
14,165,-0.206917,2
14,4,50.8425,3
14,169,8.861027,4
14,156,4.585139,0
14,120,11.1835,1
14,94,2.798,2
14,122,7.556,3
14,162,-10.38702,4
14,2,10.934559,0
14,172,10.693,1
14,78,3.145511,2
14,28,5.852819,3
14,63,7.832884,4
14,148,-0.93547,0
14,59,-30.840075,1
14,51,2.0405,2
14,84,0.680384,3
14,18,1.092037,4
14,127,-0.879354,0
14,71,42.907,1
14,160,17.6835,2
14,24,-22.319,3
14,102,-2.272186,4
14,43,-2.31428,0
14,171,-2.073509,1
14,121,13.700989,2
14,15,6.270053,3
14,14,9.6405,4
14,35,-0.329648,0
14,141,3.632437,1
14,117,1.671781,2
14,17,3.891676,3
14,110,37.022172,4
14,29,0.655771,0
76,49,-42.218339,1
76,52,-113.264077,2
76,108,12.240042,3
76,66,4.483801,4
76,80,0.768621,0
76,90,2.695817,1
76,166,2.727763,2
76,136,-0.161991,3
76,99,1.735871,4
76,114,3.847366,0
76,45,2.944609,1
76,72,2.163529,2
76,163,3.347203,3
76,11,4.681909,4
76,115,1.22423,0
76,97,1.741222,1
76,131,14.427725,2
76,92,-12.44434,3
76,107,2.483241,4
76,100,14.297047,0
76,54,5.578842,1
76,20,13.747854,2
76,118,4.483977,3
76,31,-1.335886,4
76,75,5.249793,0
76,161,-13.183786,1
76,64,-11.87929,2
76,21,-0.323009,3
76,103,44.042058,4
76,40,2.945926,0
76,144,-5.963554,1
76,95,26.346567,2
76,84,2.179708,3
76,78,3.230712,4
76,172,-4.751,0
76,2,9.934781,1
76,162,-4.980789,2
76,148,-22.669476,3
76,156,3.200674,4
76,28,5.807743,0
76,169,2.072946,1
76,165,3.400194,2
76,87,3.718745,3
76,170,35.642899,4
76,130,20.563158,0
76,146,42.963826,1
76,63,3.266044,2
76,147,2.27631,3
76,29,2.242516,4
76,59,-26.234495,0
76,18,2.654886,1
76,171,11.386251,2
76,24,-5.937,3
76,102,4.752242,4
76,43,3.213689,0
76,127,-0.285266,1
76,121,4.274745,2
76,15,3.497447,3
76,35,-1.505261,4
76,141,3.043558,0
76,17,2.980406,1
76,117,4.466995,2
76,110,15.56322,3
2079,49,40.987884,4
2079,95,12.793557,0
2079,131,53.068678,1
2079,161,-23.156019,2
2079,100,40.079865,3
2079,64,27.358025,4
2079,97,9.406558,0
2079,52,24.541912,1
2079,92,-4.116937,2
2079,103,-35.709157,3
2079,110,43.43109,4
2079,171,20.665766,0
2079,59,29.988884,1
2079,146,12.235224,2
2079,130,26.626498,3
2079,170,-3.26678,4
2079,148,-4.776358,0
2079,162,8.839727,1
2079,2,16.745503,2
2079,144,15.498073,3
1559,52,42.08057,4
1559,49,-5.343884,0
1559,95,48.341784,1
1559,131,-31.127018,2
1559,97,4.715672,3
1559,31,-3.035923,4
1559,164,19.042188,0
1559,64,5.659518,1
1559,103,-47.742249,2
1559,100,32.393087,3
1559,144,-15.819948,4
1559,148,-80.390091,0
1559,24,-14.216,1
1559,110,11.138362,2
1559,59,-4.88086,3
1559,146,-22.541056,4
1559,130,-2.664448,0
1559,170,1.567097,1
1559,171,22.152229,2
1559,162,-54.375199,3
1559,2,-45.398589,4
1559,172,18.728,0
933,46,32.227909,1
933,31,35.551052,2
933,115,2.8334,3
933,168,0.208,4
933,101,-10.682182,0
933,18,39.6267,1
933,159,-1.043182,2
933,57,46.4619,3
933,85,26.462,4
933,60,5.8289,0
933,96,4.180889,1
933,82,9.058636,2
933,172,20.076,3
933,24,2.529,4
80,21,0.883584,0
80,11,-2.740522,1
80,45,-4.571355,2
80,80,-3.072393,3
80,66,-2.898414,4
80,40,-0.198509,0
80,90,-1.12033,1
80,163,-3.397862,2
80,108,3.320452,3
80,95,-2.491364,4
80,54,-5.066723,0
80,92,-9.429665,1
80,107,0.719821,2
80,20,0.084737,3
80,118,-2.187321,4
80,115,9.294734,0
80,31,18.635134,1
80,75,1.50634,2
80,161,-3.01579,3
80,64,-0.083418,4
80,136,0.642691,0
80,131,-4.168052,1
80,166,-2.533406,2
80,121,-1.433488,3
80,114,-0.066585,4
80,99,0.236094,0
80,78,-1.842179,1
80,156,3.844894,2
80,28,8.540539,3
80,169,0.687467,4
80,165,-1.823099,0
80,63,5.353122,1
80,29,-1.405752,2
80,17,2.615489,3
80,117,-5.968647,4
80,87,-3.944477,0
80,35,-6.046201,1
80,141,-9.042288,2
80,147,-2.215032,3
80,84,-11.119082,4
80,18,-10.576167,0
80,127,-5.105387,1
80,72,-5.371349,2
80,102,0.151934,3
80,43,-1.050418,4
80,15,-0.636361,0
80,171,1.232629,1
90,11,19.502175,2
90,166,16.516616,3
90,136,12.79446,4
90,163,17.493471,0
90,90,10.927591,1
90,80,17.332308,2
90,66,11.046758,3
90,108,19.181961,4
90,45,14.102668,0
90,40,19.48439,1
90,21,17.492225,2
90,131,15.54323,3
90,92,19.909398,4
90,107,11.705025,0
90,54,15.840452,1
90,20,27.478902,2
90,118,13.545294,3
90,115,12.32899,4
90,75,16.322572,0
90,161,16.646573,1
90,64,19.426582,2
90,95,17.792516,3
90,99,11.740954,4
90,72,15.514137,0
90,147,14.721431,1
90,114,19.542069,2
90,78,13.621365,3
90,156,15.132736,4
90,28,13.520736,0
90,169,13.242396,1
90,87,16.924478,2
90,63,13.613995,3
90,29,11.328074,4
90,17,13.967053,0
90,117,17.972737,1
90,165,18.940157,2
90,35,14.138988,3
90,15,17.619723,4
90,121,13.647209,0
90,43,16.352296,1
90,102,15.810587,2
90,171,16.856666,3
90,127,19.543314,4
90,18,12.285789,0
90,84,15.892431,1
90,141,9.928778,2
1385,31,-5.992937,3
1385,3,-14.085667,4
1385,172,-7.206,0
1385,150,-2.69,1
1385,24,17.1175,2
2,25,15.292,3
2,131,56.41956,4
2,95,-3.303561,0
2,68,28.305972,1
2,49,14.487981,2
2,52,-16.704506,3
2,98,16.424,4
2,92,53.022536,0
2,153,12.691,1
2,173,22.0245,2
2,112,8.632,3
2,166,51.891,4
2,137,9.955,0
2,13,21.0635,1
2,80,38.7865,2
2,107,19.649,3
2,114,3.26,4
2,58,37.753,0
2,159,20.078638,1
2,97,5.5411,2
2,167,10.2925,3
2,83,61.738,4
2,83,66.598,0
2,64,16.446,1
2,100,16.435445,2
2,46,13.069818,3
2,164,24.18584,4
2,74,19.237917,0
2,31,86.05986,1
2,115,6.97264,2
2,1,24.081,3
2,118,28.182,4
2,161,43.461406,0
2,103,-7.987704,1
2,148,9.088061,2
2,135,20.243,3
2,4,18.6835,4
2,138,12.6635,0
2,89,21.0575,1
2,146,1.296122,2
2,130,9.590336,3
2,170,26.546305,4
2,51,17.9005,0
2,39,48.512,1
2,82,12.255909,2
2,120,35.468,3
2,122,23.979,4
2,162,27.984499,0
2,2,41.387839,1
2,172,22.901,2
2,96,-8.0986,3
2,88,34.4925,4
2,144,38.886983,0
2,60,-9.8513,1
2,59,54.646249,2
2,94,17.8615,3
2,168,15.077273,4
2,18,32.9173,0
2,171,15.164564,1
2,71,55.4345,2
2,160,29.8455,3
2,101,-12.22,4
2,57,15.902337,0
2,110,-35.350328,1
2,15,24.094,2
2,14,11.027,3
2,17,8.364,4
2,24,33.993,0
2,85,19.077909,1
15,99,24.5,2
15,36,57.784,3
15,129,9.239,4
15,13,15.679,0
15,112,66.742124,1
15,166,13.919302,2
15,173,60.605,3
15,114,10.7385,4
15,153,22.7135,0
15,137,18.288,1
15,133,16.291,2
15,6,32.619,3
15,86,17.887,4
15,72,19.247,0
15,125,50.003,1
15,19,23.223,2
15,7,27.75,3
15,109,21.693,4
15,155,12.441,0
15,91,35.948,1
15,126,12.418,2
15,73,21.303,3
15,80,51.811,4
15,113,4.825,0
15,98,8.19,1
15,47,8.07075,2
15,158,-8.356583,3
15,159,44.428507,4
15,167,33.904,0
15,83,11.31,1
15,83,16.487,2
15,64,22.8235,3
15,46,0.5213,4
15,164,12.790657,0
15,115,41.711041,1
15,157,13.192,2
15,70,17.6,3
15,1,25.179317,4
15,143,41.47675,0
15,76,30.72625,1
15,118,9.829391,2
15,41,56.1804,3
15,132,-6.940429,4
15,106,-7.0913,0
15,58,26.605,1
15,100,4.8525,2
15,107,21.3215,3
15,5,55.5117,4
15,52,14.9585,0
15,25,14.703829,1
15,105,-6.853,2
15,135,27.997,3
15,152,33.258,4
15,94,11.041782,0
15,34,10.923845,1
15,51,4.289,2
15,4,59.4935,3
15,30,36.078429,4
15,23,18.245,0
15,138,7.9985,1
15,9,0.174,2
15,33,42.105,3
15,89,26.9955,4
15,39,10.64,0
15,96,18.681553,1
15,48,26.996438,2
15,10,7.689714,3
15,145,1.775857,4
15,165,21.817464,0
15,82,44.898,1
15,139,14.990688,2
15,28,0.163,3
15,120,17.709,4
15,148,0.478,0
15,122,33.135,1
15,162,11.6805,2
15,172,6.014,3
15,142,30.272464,4
15,77,29.31469,0
15,124,19.244667,1
15,79,-24.375,2
15,128,4.413321,3
15,147,8.582562,4
15,104,47.644417,0
15,37,35.6868,1
15,168,46.87235,2
15,60,39.378579,3
15,53,14.307625,4
15,18,32.863526,0
15,56,35.395,1
15,71,65.9675,2
15,160,61.0885,3
15,24,-3.331,4
15,57,40.253563,0
15,101,-6.9787,1
15,15,21.427861,2
15,85,6.099778,3
15,116,32.151,4
15,16,11.043286,0
15,81,24.4586,1
15,8,6.577262,2
15,123,21.454286,3
15,38,14.979667,4
15,17,2.167547,0
15,35,16.39444,1
15,14,8.907,2
16,107,-6.36,3
16,153,0.329,4
16,80,-0.85,0
16,98,2.086,1
16,25,2.66,2
16,52,1.435,3
16,173,-1.923,4
16,100,-5.138,0
16,64,-0.884,1
16,118,0.338,2
16,1,2.516,3
16,115,2.961,4
16,159,16.75,0
16,83,2.98,1
16,83,3.415,2
16,167,5.798,3
16,112,3.806,4
16,58,9.805,0
16,166,4.83,1
16,39,-2.135,2
16,13,2.355,3
16,137,3.661,4
16,162,4.398,0
16,122,4.031,1
16,148,-0.2,2
16,89,4.199,3
16,138,2.429,4
16,4,6.286,0
16,51,-1.35,1
16,120,0.074,2
16,14,2.215,3
16,15,2.006,4
16,57,-2.768,0
16,160,23.46,1
16,71,5.263,2
16,94,0.813,3
16,135,3.251,4
16,17,3.981,0
16,114,4.831,1
18,107,2.4615,2
18,68,3.058333,3
18,52,21.263,4
18,25,1.73,0
18,153,4.211,1
18,80,9.241,2
18,173,37.547,3
18,100,6.8865,4
18,98,59.7395,0
18,58,31.161,1
18,167,12.526,2
18,1,-0.333,3
18,115,12.174,4
18,31,53.086913,0
18,74,4.943667,1
18,164,1.5965,2
18,64,9.784,3
18,83,33.405,4
18,83,24.226,0
18,159,16.7015,1
18,112,31.0555,2
18,118,14.586,3
18,166,40.225,4
18,138,6.2985,0
18,13,7.203,1
18,172,6.593,2
18,122,31.982,3
18,148,0.238,4
18,120,39.742,0
18,39,16.5155,1
18,89,16.5155,2
18,4,13.5695,3
18,51,5.1925,4
18,88,5.523667,0
18,162,17.3565,1
18,14,9.423,2
18,17,25.24,3
18,114,29.034,4
18,135,14.756,0
18,94,6.239,1
18,71,34.989,2
18,137,40.099,3
18,24,38.492,4
18,57,23.163,0
18,15,5.1295,1
18,160,35.3215,2
21,112,30.49,3
21,173,24.46,4
21,153,17.125,0
21,80,19.001,1
21,98,10.561115,2
21,25,6.111,3
21,52,2.3315,4
21,107,0.0575,0
21,58,13.276,1
21,118,2.280462,2
21,1,11.933,3
21,115,19.9255,4
21,83,12.2445,0
21,83,17.031,1
21,167,4.36,2
21,166,3.410423,3
21,159,17.953,4
21,100,14.7835,0
21,64,13.389,1
21,137,8.724,2
21,114,9.603,3
21,13,11.0945,4
21,162,0.227,0
21,122,13.798,1
21,148,1.6315,2
21,39,4.224,3
21,89,9.631,4
21,138,9.3555,0
21,4,7.541654,1
21,120,23.523308,2
21,17,8.069115,3
21,14,12.7375,4
21,15,31.625,0
21,57,21.756,1
21,160,18.0345,2
21,71,29.980962,3
21,94,2.036,4
21,51,7.843,0
21,135,13.455,1
269,11,9.634714,2
269,45,9.968292,3
269,108,11.184062,4
269,66,5.996889,0
269,163,-3.291263,1
269,90,5.503223,2
269,136,-4.50024,3
269,40,9.073895,4
269,80,6.407429,0
269,95,-2.512893,1
269,161,-4.03836,2
269,92,1.541657,3
269,107,1.350175,4
269,54,0.278398,0
269,20,44.74409,1
269,118,10.177114,2
269,115,0.714686,3
269,75,8.893435,4
269,64,8.311157,0
269,21,1.50018,1
269,131,-1.381371,2
269,99,9.972916,3
269,166,8.224874,4
269,72,3.44276,0
269,114,19.597236,1
269,78,3.355825,2
269,156,-2.841103,3
269,28,11.562636,4
269,169,19.585806,0
269,165,7.168299,1
269,63,-1.660256,2
269,29,-1.101855,3
269,17,10.882566,4
269,117,0.682428,0
269,87,19.988728,1
269,35,4.106649,2
269,15,-0.668586,3
269,121,16.14473,4
269,43,-0.82668,0
269,102,4.796438,1
269,171,12.650959,2
269,127,4.836451,3
269,18,15.079631,4
269,84,7.264193,0
269,141,9.581336,1
269,147,13.413374,2
1980,52,28.255599,3
1980,49,50.849946,4
1980,95,28.206858,0
1980,131,63.345012,1
1980,97,37.035411,2
1980,100,38.317846,3
1980,161,22.949773,4
1980,103,27.601734,0
1980,92,28.22774,1
1980,144,-5.353307,2
1980,64,19.191526,3
1980,24,-25.281,4
1980,172,6.017,0
1980,2,36.047708,1
1980,162,27.920393,2
1980,148,25.993108,3
1980,171,-1.638851,4
1980,130,33.240402,0
1980,146,-20.393935,1
1980,59,24.764247,2
1980,110,44.132512,3
1980,170,20.809182,4
1406,164,8.715,0
1406,31,80.260963,1
1406,68,7.638667,2
1406,74,15.862167,3
1406,88,9.429167,4
1406,172,20.036,0
1406,24,63.287,1
2565,172,2.817,2
2565,88,0.430667,3
2565,24,-13.609,4
2565,68,3.373333,0
2565,74,2.828,1
2565,164,4.7095,2
2562,164,34.2295,3
2562,74,48.23,4
2562,68,61.936,0
2562,24,34.222,1
2562,172,81.774,2
2562,88,63.968333,3
289,136,17.86499,4
289,163,6.418116,0
289,90,17.126365,1
289,80,2.38993,2
289,66,8.169075,3
289,108,26.662504,4
289,45,-0.379257,0
289,11,2.095867,1
289,40,-0.883381,2
289,95,11.219341,3
289,131,-1.385035,4
289,107,-2.626984,0
289,54,0.260604,1
289,20,17.878158,2
289,118,14.275455,3
289,115,-0.086814,4
289,75,1.414788,0
289,161,-1.648959,1
289,64,3.767114,2
289,21,6.59914,3
289,166,4.20578,4
289,92,0.884676,0
289,99,10.417498,1
289,17,19.517273,2
289,72,0.716818,3
289,78,1.942182,4
289,156,-2.402034,0
289,28,2.058486,1
289,169,7.058482,2
289,87,3.126828,3
289,63,0.469485,4
289,29,8.946385,0
289,114,5.818791,1
289,117,6.222356,2
289,141,2.846061,3
289,165,10.584867,4
289,15,8.089141,0
289,121,0.136056,1
289,43,32.449289,2
289,102,8.872716,3
289,171,4.263679,4
289,127,5.314592,0
289,18,7.076647,1
289,84,7.531003,2
289,147,49.240306,3
289,35,2.619729,4
3088,72,28.8592,0
3088,86,19.715,1
3088,152,39.114,2
3088,113,21.4052,3
3088,133,26.045,4
3088,105,7.4852,0
3088,129,21.3638,1
3088,166,36.3028,2
3088,112,11.637,3
3088,70,25.693,4
3088,125,32.4842,0
3088,99,38.032,1
3088,19,13.5664,2
3088,7,37.5696,3
3088,109,37.4392,4
3088,28,15.6436,0
3088,9,12.1818,1
3088,79,32.2286,2
3088,23,28.8754,3
3088,157,34.898,4
3088,33,22.7024,0
3088,126,23.5844,1
3088,91,26.8636,2
3088,155,12.0806,3
3088,6,19.2258,4
3088,73,47.7768,0
293,95,4.6615,1
293,136,14.1735,2
293,163,20.6705,3
293,90,23.034,4
293,80,15.2425,0
293,66,20.544,1
293,108,30.1915,2
293,11,29.6515,3
293,40,25.5285,4
293,131,14.6415,0
293,115,22.2845,1
293,107,18.7765,2
293,54,27.786,3
293,20,39.9585,4
293,118,28.2745,0
293,166,22.991,1
293,75,31.31,2
293,161,22.1885,3
293,64,30.953,4
293,21,24.87,0
293,92,24.0905,1
293,99,21.228,2
293,45,22.6185,3
293,72,33.014,4
293,156,30.6455,0
293,28,36.2935,1
293,169,37.2335,2
293,165,12.8545,3
293,87,30.07,4
293,29,22.1995,0
293,17,26.813,1
293,117,29.6985,2
293,141,29.2835,3
293,35,18.4275,4
293,78,30.7675,0
293,121,19.106,1
293,15,21.397,2
293,147,29.148,3
293,84,12.262,4
293,18,33.1055,0
293,114,39.882,1
293,171,30.9535,2
293,102,21.956,3
293,43,24.471,4
293,127,27.897,0
295,163,22.77,1
295,90,8.111,2
295,80,43.632,3
295,66,30.837,4
295,108,31.199,0
295,45,24.318,1
295,11,15.127,2
295,40,31.509,3
295,95,31.603,4
295,92,17.061,0
295,107,22.798,1
295,54,29.705,2
295,118,24.626,3
295,115,22.448,4
295,75,24.296,0
295,161,20.886,1
295,64,29.849,2
295,136,12.769,3
295,21,0.574,4
295,131,21.684,0
295,20,31.638,1
295,166,18.466,2
295,72,2.616,3
295,114,22.097,4
295,78,4.531,0
295,156,23.838,1
295,28,21.926,2
295,169,3.948,3
295,87,4.536,4
295,29,4.111,0
295,17,27.055,1
295,117,18.464,2
295,165,17.036,3
295,35,36.818,4
295,15,35.339,0
295,121,16.195,1
295,43,32.153,2
295,102,28.196,3
295,127,37.975,4
295,18,32.812,0
295,84,24.12,1
295,141,21.152,2
295,147,38.497,3
285,11,17.026788,4
285,45,8.652515,0
285,108,10.549611,1
285,66,9.841989,2
285,136,8.352859,3
285,90,10.17834,4
285,163,9.835159,0
285,40,7.268499,1
285,80,6.639479,2
285,95,5.425592,3
285,64,5.297246,4
285,92,4.498846,0
285,107,9.744504,1
285,54,6.213072,2
285,20,16.10276,3
285,118,4.013116,4
285,115,10.023439,0
285,75,5.478352,1
285,161,-0.6749,2
285,166,7.132117,3
285,21,7.583119,4
285,99,5.863322,0
285,131,7.84208,1
285,72,3.940257,2
285,78,8.504064,3
285,156,7.507108,4
285,28,11.651567,0
285,169,9.203097,1
285,165,10.224555,2
285,87,10.168724,3
285,63,8.427889,4
285,29,4.566236,0
285,17,5.504535,1
285,117,6.301686,2
285,114,7.243095,3
285,35,8.932943,4
285,15,7.910259,0
285,121,12.410184,1
285,43,10.484682,2
285,102,4.883357,3
285,171,9.651555,4
285,127,14.663798,0
285,18,8.924428,1
285,84,7.619839,2
285,147,11.465159,3
285,141,4.463177,4
271,40,33.79399,0
271,45,22.295077,1
271,108,39.998195,2
271,136,12.601517,3
271,80,40.681225,4
271,90,12.425394,0
271,163,14.195487,1
271,95,35.844664,2
271,66,25.596795,3
271,131,21.784304,4
271,118,24.567842,0
271,107,24.428815,1
271,54,12.070321,2
271,20,64.129792,3
271,115,18.206614,4
271,75,17.486978,0
271,161,9.122855,1
271,64,32.08501,2
271,21,5.559364,3
271,166,30.668491,4
271,92,29.422713,0
271,99,37.846702,1
271,11,15.537787,2
271,72,13.220223,3
271,114,26.684594,4
271,78,12.420176,0
271,28,17.865955,1
271,169,9.147932,2
271,165,33.645381,3
271,87,15.959239,4
271,63,18.823052,0
271,29,7.46521,1
271,17,11.381264,2
271,117,20.789026,3
271,141,19.939795,4
271,156,10.508949,0
271,15,21.03631,1
271,35,33.001406,2
271,84,20.595213,3
271,18,28.812278,4
271,127,26.757116,0
271,147,26.064741,1
271,102,30.315348,2
271,43,41.351296,3
271,121,22.097875,4
271,171,17.083645,0
1727,129,7.416917,1
1727,25,-4.532406,2
1727,105,21.105375,3
1727,26,14.456714,4
1727,112,-2.852375,0
1727,52,13.58767,1
1727,166,10.850958,2
1727,159,13.446727,3
1727,152,14.623083,4
1727,99,20.540417,0
1727,133,6.471292,1
1727,113,9.329,2
1727,86,19.660958,3
1727,72,18.645625,4
1727,125,23.636792,0
1727,19,31.160875,1
1727,119,46.688,2
1727,7,24.035042,3
1727,36,22.979883,4
1727,0,5.63,0
1727,1,-2.714563,1
1727,95,0.697395,2
1727,109,24.707,3
1727,97,-99.103282,4
1727,167,12.877,0
1727,64,26.655903,1
1727,46,5.722455,2
1727,164,13.34463,3
1727,31,17.647371,4
1727,115,-0.0625,0
1727,49,31.284963,1
1727,47,-1.503375,2
1727,149,30.211,3
1727,143,45.273312,4
1727,76,44.144312,0
1727,118,2.607,1
1727,41,25.54,2
1727,140,8.99,3
1727,100,-16.638021,4
1727,131,30.692639,0
1727,70,37.310667,1
1727,6,8.293208,2
1727,15,3.290625,3
1727,91,4.7065,4
1727,23,1.483625,0
1727,79,27.833083,1
1727,9,-4.758583,2
1727,33,42.556042,3
1727,146,12.507922,4
1727,130,-4.521371,0
1727,170,-16.369561,1
1727,151,2.4186,2
1727,59,-25.665082,3
1727,96,-5.542,4
1727,154,32.6481,0
1727,82,-1.166818,1
1727,28,58.971917,2
1727,155,31.25575,3
1727,162,-16.676451,4
1727,2,5.861005,0
1727,172,2.1,1
1727,55,-18.73025,2
1727,145,41.865,3
1727,60,3.8745,4
1727,148,-30.885085,0
1727,17,23.693438,1
1727,85,48.41,2
1727,126,16.183292,3
1727,73,18.924292,4
1727,103,-0.978213,0
1727,168,3.667909,1
1727,101,-22.066545,2
1727,18,3.2446,3
1727,56,24.975844,4
1727,171,-31.143943,0
1727,157,2.912083,1
1727,3,21.015,2
1727,24,22.819565,3
1727,57,7.1822,4
1727,32,-10.079,0
1727,42,0.057,1
1727,65,5.378,2
1727,110,32.433929,3
1727,160,26.9795,4
1727,150,50.098,0
87,49,15.700596,1
87,52,-1.22593,2
87,108,0.263227,3
87,66,0.870066,4
87,80,-3.360317,0
87,90,-2.215365,1
87,166,-0.115858,2
87,136,-2.287096,3
87,99,-2.466672,4
87,114,2.56713,0
87,72,-1.617076,1
87,45,-1.752154,2
87,163,-2.527216,3
87,40,0.627526,4
87,31,12.348143,0
87,131,-8.930754,1
87,92,-4.73507,2
87,107,-1.707744,3
87,100,-6.647428,4
87,54,-0.514442,0
87,20,1.013248,1
87,118,-2.788511,2
87,115,-0.797373,3
87,75,0.640029,4
87,161,-15.202149,0
87,64,-17.146151,1
87,21,-2.358616,2
87,97,2.60461,3
87,103,36.159763,4
87,95,-5.698319,0
87,144,20.55209,1
87,11,1.191315,2
87,84,0.172549,3
87,78,1.280711,4
87,172,-4.01,0
87,2,26.820608,1
87,162,9.574773,2
87,156,-2.950671,3
87,28,-2.120102,4
87,169,-3.146523,0
87,165,-4.231395,1
87,87,-2.279599,2
87,170,-15.324269,3
87,130,5.694425,4
87,146,3.020924,0
87,63,-1.093058,1
87,59,0.699467,2
87,148,23.905211,3
87,147,-1.024675,4
87,29,-2.851514,0
87,18,-0.884391,1
87,127,-1.968889,2
87,24,-20.198,3
87,102,3.978462,4
87,43,27.06002,0
87,171,-9.751343,1
87,121,-2.064225,2
87,15,-3.033411,3
87,35,-1.588245,4
87,141,-0.413665,0
87,117,2.245689,1
87,110,-17.881808,2
87,17,-0.708265,3
17,107,5.155,4
17,68,26.591,0
17,52,6.4305,1
17,25,16.584,2
17,80,5.078,3
17,153,8.7735,4
17,100,5.8225,0
17,173,16.8065,1
17,98,35.106469,2
17,58,8.899,3
17,83,33.485,4
17,1,16.538,0
17,115,11.354,1
17,74,22.111704,2
17,164,13.96342,3
17,64,7.9305,4
17,83,10.823,0
17,167,4.5995,1
17,159,12.6245,2
17,112,22.725,3
17,118,36.789389,4
17,166,15.366004,0
17,17,20.153694,1
17,13,3.063324,2
17,172,4.775,3
17,162,54.946303,4
17,122,46.21,0
17,148,26.763033,1
17,120,11.47278,2
17,39,34.212948,3
17,137,7.745398,4
17,138,4.227,0
17,4,5.951043,1
17,51,17.050178,2
17,89,6.609029,3
17,114,8.316,4
17,14,10.184,0
17,15,4.293802,1
17,57,20.8885,2
17,24,3.158,3
17,160,31.8,4
17,71,18.507097,0
17,94,34.1865,1
17,135,30.728,2
17,88,5.299037,3
992,95,-13.704506,4
992,131,46.972934,0
992,92,14.774436,1
992,100,25.563895,2
992,49,23.32905,3
992,161,24.124708,4
992,64,-7.065017,0
992,97,-2.771529,1
992,31,-20.458152,2
992,52,19.495503,3
992,59,17.678306,4
992,144,13.8319,0
992,162,2.498307,1
992,148,30.01925,2
992,170,25.652798,3
992,130,-54.249391,4
992,2,14.794912,0
992,103,-50.58954,1
992,110,29.19671,2
992,171,7.88086,3
992,146,27.990255,4
1454,52,-2.953507,0
1454,97,-19.802137,1
1454,64,-11.156845,2
1454,161,15.674468,3
1454,31,1.193565,4
1454,100,-3.074544,0
1454,131,22.043285,1
1454,95,22.039582,2
1454,49,2.501197,3
1454,103,-7.867583,4
1454,92,21.064594,0
1454,171,40.244628,1
1454,144,-39.612627,2
1454,2,20.340906,3
1454,162,18.844315,4
1454,170,26.306748,0
1454,130,23.372136,1
1454,172,8.077,2
1454,146,-7.077953,3
1454,59,-3.008575,4
1454,110,-53.51105,0
1454,24,-18.303,1
1689,72,19.954,2
1689,129,7.089,3
1689,36,31.81925,4
1689,99,12.885,0
1689,133,5.877,1
1689,113,10.239,2
1689,152,17.534,3
1689,86,15.236,4
1689,166,20.342,0
1689,125,14.321,1
1689,6,3.631,2
1689,7,4.501,3
1689,142,17.635375,4
1689,109,16.095,0
1689,155,2.339,1
1689,91,7.0285,2
1689,126,22.067,3
1689,73,4.189,4
1689,157,-1.36,0
1689,112,27.114,1
1689,19,1.277,2
1689,105,-3.71,3
1689,31,0.988506,4
1689,0,4.957,0
1689,94,61.105875,1
1689,159,8.821389,2
1689,27,3.826789,3
1689,62,5.284211,4
1689,46,3.086622,0
1689,164,4.563222,1
1689,134,11.105158,2
1689,74,18.907,3
1689,69,4.615316,4
1689,115,-2.966676,0
1689,47,11.55825,1
1689,70,10.592,2
1689,1,24.64225,3
1689,149,0.6981,4
1689,143,22.32,0
1689,76,8.125,1
1689,118,7.15775,2
1689,41,2.123,3
1689,132,33.355875,4
1689,140,19.242,0
1689,68,18.326963,1
1689,119,5.9297,2
1689,147,20.9485,3
1689,25,-1.822,4
1689,168,-1.229135,0
1689,48,14.62675,1
1689,34,10.77925,2
1689,88,1.218185,3
1689,30,30.22575,4
1689,23,13.087,0
1689,79,-3.891,1
1689,9,-0.619,2
1689,33,6.316,3
1689,96,2.469,4
1689,124,55.3555,0
1689,10,16.846375,1
1689,145,22.081875,2
1689,154,11.049667,3
1689,165,14.62,4
1689,82,1.529432,0
1689,139,7.946375,1
1689,93,13.215474,2
1689,28,-0.827,3
1689,172,0.385,4
1689,22,3.922474,0
1689,77,13.895875,1
1689,60,-5.711649,2
1689,151,27.596,3
1689,128,7.80025,4
1689,104,23.537375,0
1689,53,29.2385,1
1689,18,27.029838,2
1689,56,8.6695,3
1689,24,2.016,4
1689,44,-8.166895,0
1689,57,21.08573,1
1689,32,-6.31,2
1689,42,14.139,3
1689,65,9.312,4
1689,50,7.824526,0
1689,101,-23.614757,1
1689,123,19.674125,2
1689,61,10.211421,3
1689,67,19.145053,4
1689,35,19.669375,0
1689,17,43.78275,1
1689,38,3.0105,2
1689,8,7.414625,3
1689,16,7.70125,4
1689,15,6.32375,0
